ID_ESTUDIO,CVE_ACUIF,ACUIFERO,NOM_ACUIF,CVE_EDO,NOM_EDO,ESTADO,
1315,3007,3007 ORIZABA-CÓRDOBA,ORIZABA-CÓRDOBA,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3008,3008 COTAXTLA,COTAXTLA,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3009,3009 OMEALCA-HUIXCOLOTLA,OMEALCA-HUIXCOLOTLA,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3010,3010 LOS NARANJOS,LOS NARANJOS,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3011,3011 SOTEAPAN-HUEYAPAN,SOTEAPAN-HUEYAPAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3012,3012 COSTERA DE COATZACOALCOS,COSTERA DE COATZACOALCOS,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3014,3014 ÁLAMO-TUXPAN,ÁLAMO-TUXPAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3016,3016 SIERRA DE SAN ANDRÉS TUXTLA,SIERRA DE SAN ANDRÉS TUXTLA,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3017,3017 TAMPICO-MISANTLA,TAMPICO-MISANTLA,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3018,3018 JALAPA-COATEPEC,JALAPA-COATEPEC,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3019,3019 CUENCA RÍO PAPALOAPAN,CUENCA RÍO PAPALOAPAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1315,3020,3020 COSTERA DEL PAPALOAPAN,COSTERA DEL PAPALOAPAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1325,2201,2201 VALLE DE QUERÉTARO,VALLE DE QUERÉTARO,22,QUERÉTARO,22 QUERÉTARO,
1329,3210,3210 BENITO JUÁREZ,BENITO JUÁREZ,32,ZACATECAS,32 ZACATECAS,
1332,3012,3012 COSTERA DE COATZACOALCOS,COSTERA DE COATZACOALCOS,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1335,3012,3012 COSTERA DE COATZACOALCOS,COSTERA DE COATZACOALCOS,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
1356,3227,3227 GUADALUPE BAÑUELOS,GUADALUPE BAÑUELOS,32,ZACATECAS,32 ZACATECAS,
1359,1001,1001 VALLE DE SANTIAGUILLO,VALLE DE SANTIAGUILLO,10,DURANGO,10 DURANGO,
1359,1002,1002 VALLE DE CANATLÁN,VALLE DE CANATLÁN,10,DURANGO,10 DURANGO,
1359,1003,1003 VALLE DEL GUADIANA,VALLE DEL GUADIANA,10,DURANGO,10 DURANGO,
1359,1004,1004 VICENTE GUERRERO-POANAS,VICENTE GUERRERO-POANAS,10,DURANGO,10 DURANGO,
1359,1005,1005 MADERO-VICTORIA,MADERO-VICTORIA,10,DURANGO,10 DURANGO,
1365,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1366,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1367,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1368,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1371,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1372,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1373,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1374,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1375,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1376,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1377,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1379,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
1380,3218,3218 CEDROS,CEDROS,32,ZACATECAS,32 ZACATECAS,
1380,3220,3220 GUADALUPE GARZARÓN,GUADALUPE GARZARÓN,32,ZACATECAS,32 ZACATECAS,
1380,3221,3221 CAMACHO,CAMACHO,32,ZACATECAS,32 ZACATECAS,
1380,3222,3222 EL CARDITO,EL CARDITO,32,ZACATECAS,32 ZACATECAS,
1381,3230,3230 VILLA HIDALGO,VILLA HIDALGO,32,ZACATECAS,32 ZACATECAS,
1382,3201,3201 SABINAS,SABINAS,32,ZACATECAS,32 ZACATECAS,
1382,3202,3202 HIDALGO,HIDALGO,32,ZACATECAS,32 ZACATECAS,
1382,3203,3203 CORRALES,CORRALES,32,ZACATECAS,32 ZACATECAS,
1382,3204,3204 VALPARAÍSO,VALPARAÍSO,32,ZACATECAS,32 ZACATECAS,
1382,3205,3205 JERÉZ,JERÉZ,32,ZACATECAS,32 ZACATECAS,
1382,3206,3206 TLALTENANGO-TEPECHITLÁN,TLALTENANGO-TEPECHITLÁN,32,ZACATECAS,32 ZACATECAS,
1382,3207,3207 GARCÍA DE LA CADENA,GARCÍA DE LA CADENA,32,ZACATECAS,32 ZACATECAS,
1382,3208,3208 NOCHISTLÁN,NOCHISTLÁN,32,ZACATECAS,32 ZACATECAS,
1382,3209,3209 JALPA-JUCHIPILA,JALPA-JUCHIPILA,32,ZACATECAS,32 ZACATECAS,
1382,3210,3210 BENITO JUÁREZ,BENITO JUÁREZ,32,ZACATECAS,32 ZACATECAS,
1382,3211,3211 VILLANUEVA,VILLANUEVA,32,ZACATECAS,32 ZACATECAS,
1382,3212,3212 OJOCALIENTE,OJOCALIENTE,32,ZACATECAS,32 ZACATECAS,
1382,3213,3213 VILLA GARCÍA,VILLA GARCÍA,32,ZACATECAS,32 ZACATECAS,
1382,3214,3214 AGUANAVAL,AGUANAVAL,32,ZACATECAS,32 ZACATECAS,
1382,3215,3215 ÁBREGO,ÁBREGO,32,ZACATECAS,32 ZACATECAS,
1382,3216,3216 SAIN ALTO,SAIN ALTO,32,ZACATECAS,32 ZACATECAS,
1382,3217,3217 EL PALMAR,EL PALMAR,32,ZACATECAS,32 ZACATECAS,
1382,3218,3218 CEDROS,CEDROS,32,ZACATECAS,32 ZACATECAS,
1382,3219,3219 EL SALVADOR,EL SALVADOR,32,ZACATECAS,32 ZACATECAS,
1382,3220,3220 GUADALUPE GARZARÓN,GUADALUPE GARZARÓN,32,ZACATECAS,32 ZACATECAS,
1382,3221,3221 CAMACHO,CAMACHO,32,ZACATECAS,32 ZACATECAS,
1382,3222,3222 EL CARDITO,EL CARDITO,32,ZACATECAS,32 ZACATECAS,
1382,3223,3223 GUADALUPE DE LAS CORRIENTES,GUADALUPE DE LAS CORRIENTES,32,ZACATECAS,32 ZACATECAS,
1382,3224,3224 PUERTO MADERO,PUERTO MADERO,32,ZACATECAS,32 ZACATECAS,
1382,3225,3225 CALERA,CALERA,32,ZACATECAS,32 ZACATECAS,
1382,3226,3226 CHUPADEROS,CHUPADEROS,32,ZACATECAS,32 ZACATECAS,
1382,3227,3227 GUADALUPE BAÑUELOS,GUADALUPE BAÑUELOS,32,ZACATECAS,32 ZACATECAS,
1382,3228,3228 LA BLANCA,LA BLANCA,32,ZACATECAS,32 ZACATECAS,
1382,3229,3229 LORETO,LORETO,32,ZACATECAS,32 ZACATECAS,
1382,3230,3230 VILLA HIDALGO,VILLA HIDALGO,32,ZACATECAS,32 ZACATECAS,
1382,3231,3231 PINOS,PINOS,32,ZACATECAS,32 ZACATECAS,
1382,3232,3232 ESPÍRITU SANTO,ESPÍRITU SANTO,32,ZACATECAS,32 ZACATECAS,
1382,3233,3233 PINO SUÁREZ,PINO SUÁREZ,32,ZACATECAS,32 ZACATECAS,
1382,3234,3234 SALDAÑA,SALDAÑA,32,ZACATECAS,32 ZACATECAS,
1383,3214,3214 AGUANAVAL,AGUANAVAL,32,ZACATECAS,32 ZACATECAS,
1384,3229,3229 LORETO,LORETO,32,ZACATECAS,32 ZACATECAS,
1386,3226,3226 CHUPADEROS,CHUPADEROS,32,ZACATECAS,32 ZACATECAS,
1387,3201,3201 SABINAS,SABINAS,32,ZACATECAS,32 ZACATECAS,
1387,3202,3202 HIDALGO,HIDALGO,32,ZACATECAS,32 ZACATECAS,
1387,3217,3217 EL PALMAR,EL PALMAR,32,ZACATECAS,32 ZACATECAS,
1388,3230,3230 VILLA HIDALGO,VILLA HIDALGO,32,ZACATECAS,32 ZACATECAS,
1389,3210,3210 BENITO JUÁREZ,BENITO JUÁREZ,32,ZACATECAS,32 ZACATECAS,
1389,3225,3225 CALERA,CALERA,32,ZACATECAS,32 ZACATECAS,
1390,3214,3214 AGUANAVAL,AGUANAVAL,32,ZACATECAS,32 ZACATECAS,
1393,3226,3226 CHUPADEROS,CHUPADEROS,32,ZACATECAS,32 ZACATECAS,
1395,3212,3212 OJOCALIENTE,OJOCALIENTE,32,ZACATECAS,32 ZACATECAS,
1396,2016,2016 NOCHIXTLÁN,NOCHIXTLÁN,20,OAXACA,20 OAXACA,
1398,3214,3214 AGUANAVAL,AGUANAVAL,32,ZACATECAS,32 ZACATECAS,
1400,3201,3201 SABINAS,SABINAS,32,ZACATECAS,32 ZACATECAS,
1400,3202,3202 HIDALGO,HIDALGO,32,ZACATECAS,32 ZACATECAS,
1400,3203,3203 CORRALES,CORRALES,32,ZACATECAS,32 ZACATECAS,
1400,3204,3204 VALPARAÍSO,VALPARAÍSO,32,ZACATECAS,32 ZACATECAS,
1400,3205,3205 JERÉZ,JERÉZ,32,ZACATECAS,32 ZACATECAS,
1400,3206,3206 TLALTENANGO-TEPECHITLÁN,TLALTENANGO-TEPECHITLÁN,32,ZACATECAS,32 ZACATECAS,
1400,3207,3207 GARCÍA DE LA CADENA,GARCÍA DE LA CADENA,32,ZACATECAS,32 ZACATECAS,
1400,3208,3208 NOCHISTLÁN,NOCHISTLÁN,32,ZACATECAS,32 ZACATECAS,
1400,3209,3209 JALPA-JUCHIPILA,JALPA-JUCHIPILA,32,ZACATECAS,32 ZACATECAS,
1400,3210,3210 BENITO JUÁREZ,BENITO JUÁREZ,32,ZACATECAS,32 ZACATECAS,
1400,3211,3211 VILLANUEVA,VILLANUEVA,32,ZACATECAS,32 ZACATECAS,
1400,3212,3212 OJOCALIENTE,OJOCALIENTE,32,ZACATECAS,32 ZACATECAS,
1400,3213,3213 VILLA GARCÍA,VILLA GARCÍA,32,ZACATECAS,32 ZACATECAS,
1400,3214,3214 AGUANAVAL,AGUANAVAL,32,ZACATECAS,32 ZACATECAS,
1400,3215,3215 ÁBREGO,ÁBREGO,32,ZACATECAS,32 ZACATECAS,
1400,3216,3216 SAIN ALTO,SAIN ALTO,32,ZACATECAS,32 ZACATECAS,
1400,3217,3217 EL PALMAR,EL PALMAR,32,ZACATECAS,32 ZACATECAS,
1400,3218,3218 CEDROS,CEDROS,32,ZACATECAS,32 ZACATECAS,
1400,3219,3219 EL SALVADOR,EL SALVADOR,32,ZACATECAS,32 ZACATECAS,
1400,3220,3220 GUADALUPE GARZARÓN,GUADALUPE GARZARÓN,32,ZACATECAS,32 ZACATECAS,
1400,3221,3221 CAMACHO,CAMACHO,32,ZACATECAS,32 ZACATECAS,
1400,3222,3222 EL CARDITO,EL CARDITO,32,ZACATECAS,32 ZACATECAS,
1400,3223,3223 GUADALUPE DE LAS CORRIENTES,GUADALUPE DE LAS CORRIENTES,32,ZACATECAS,32 ZACATECAS,
1400,3224,3224 PUERTO MADERO,PUERTO MADERO,32,ZACATECAS,32 ZACATECAS,
1400,3225,3225 CALERA,CALERA,32,ZACATECAS,32 ZACATECAS,
1400,3226,3226 CHUPADEROS,CHUPADEROS,32,ZACATECAS,32 ZACATECAS,
1400,3227,3227 GUADALUPE BAÑUELOS,GUADALUPE BAÑUELOS,32,ZACATECAS,32 ZACATECAS,
1400,3228,3228 LA BLANCA,LA BLANCA,32,ZACATECAS,32 ZACATECAS,
1400,3229,3229 LORETO,LORETO,32,ZACATECAS,32 ZACATECAS,
1400,3230,3230 VILLA HIDALGO,VILLA HIDALGO,32,ZACATECAS,32 ZACATECAS,
1400,3231,3231 PINOS,PINOS,32,ZACATECAS,32 ZACATECAS,
1400,3232,3232 ESPÍRITU SANTO,ESPÍRITU SANTO,32,ZACATECAS,32 ZACATECAS,
1400,3233,3233 PINO SUÁREZ,PINO SUÁREZ,32,ZACATECAS,32 ZACATECAS,
1400,3234,3234 SALDAÑA,SALDAÑA,32,ZACATECAS,32 ZACATECAS,
1401,1206,1206 CHILAPA,CHILAPA,12,GUERRERO,12 GUERRERO,
1401,1208,1208 ALTAMIRANO-CUTZAMALA,ALTAMIRANO-CUTZAMALA,12,GUERRERO,12 GUERRERO,
1401,1209,1209 ARCELIA,ARCELIA,12,GUERRERO,12 GUERRERO,
1401,1210,1210 PASO DE ARENA,PASO DE ARENA,12,GUERRERO,12 GUERRERO,
1401,1211,1211 COAHUAYUTLA,COAHUAYUTLA,12,GUERRERO,12 GUERRERO,
1403,3228,3228 LA BLANCA,LA BLANCA,32,ZACATECAS,32 ZACATECAS,
1405,1210,1210 PASO DE ARENA,PASO DE ARENA,12,GUERRERO,12 GUERRERO,
1405,1211,1211 COAHUAYUTLA,COAHUAYUTLA,12,GUERRERO,12 GUERRERO,
1405,1212,1212 EL NARANJITO,EL NARANJITO,12,GUERRERO,12 GUERRERO,
1405,1213,1213 LA UNIÓN,LA UNIÓN,12,GUERRERO,12 GUERRERO,
1408,1213,1213 LA UNIÓN,LA UNIÓN,12,GUERRERO,12 GUERRERO,
1408,1219,1219 PETATLÁN,PETATLÁN,12,GUERRERO,12 GUERRERO,
1408,1222,1222 TECPAN,TECPAN,12,GUERRERO,12 GUERRERO,
1409,3205,3205 JERÉZ,JERÉZ,32,ZACATECAS,32 ZACATECAS,
1410,3226,3226 CHUPADEROS,CHUPADEROS,32,ZACATECAS,32 ZACATECAS,
1411,3223,3223 GUADALUPE DE LAS CORRIENTES,GUADALUPE DE LAS CORRIENTES,32,ZACATECAS,32 ZACATECAS,
1412,3201,3201 SABINAS,SABINAS,32,ZACATECAS,32 ZACATECAS,
1414,3201,3201 SABINAS,SABINAS,32,ZACATECAS,32 ZACATECAS,
1414,3202,3202 HIDALGO,HIDALGO,32,ZACATECAS,32 ZACATECAS,
1414,3203,3203 CORRALES,CORRALES,32,ZACATECAS,32 ZACATECAS,
1414,3204,3204 VALPARAÍSO,VALPARAÍSO,32,ZACATECAS,32 ZACATECAS,
1414,3205,3205 JERÉZ,JERÉZ,32,ZACATECAS,32 ZACATECAS,
1414,3206,3206 TLALTENANGO-TEPECHITLÁN,TLALTENANGO-TEPECHITLÁN,32,ZACATECAS,32 ZACATECAS,
1414,3207,3207 GARCÍA DE LA CADENA,GARCÍA DE LA CADENA,32,ZACATECAS,32 ZACATECAS,
1414,3208,3208 NOCHISTLÁN,NOCHISTLÁN,32,ZACATECAS,32 ZACATECAS,
1414,3209,3209 JALPA-JUCHIPILA,JALPA-JUCHIPILA,32,ZACATECAS,32 ZACATECAS,
1414,3210,3210 BENITO JUÁREZ,BENITO JUÁREZ,32,ZACATECAS,32 ZACATECAS,
1414,3211,3211 VILLANUEVA,VILLANUEVA,32,ZACATECAS,32 ZACATECAS,
1414,3212,3212 OJOCALIENTE,OJOCALIENTE,32,ZACATECAS,32 ZACATECAS,
1414,3213,3213 VILLA GARCÍA,VILLA GARCÍA,32,ZACATECAS,32 ZACATECAS,
1414,3214,3214 AGUANAVAL,AGUANAVAL,32,ZACATECAS,32 ZACATECAS,
1414,3215,3215 ÁBREGO,ÁBREGO,32,ZACATECAS,32 ZACATECAS,
1414,3216,3216 SAIN ALTO,SAIN ALTO,32,ZACATECAS,32 ZACATECAS,
1414,3217,3217 EL PALMAR,EL PALMAR,32,ZACATECAS,32 ZACATECAS,
1414,3218,3218 CEDROS,CEDROS,32,ZACATECAS,32 ZACATECAS,
1414,3219,3219 EL SALVADOR,EL SALVADOR,32,ZACATECAS,32 ZACATECAS,
1414,3220,3220 GUADALUPE GARZARÓN,GUADALUPE GARZARÓN,32,ZACATECAS,32 ZACATECAS,
1414,3221,3221 CAMACHO,CAMACHO,32,ZACATECAS,32 ZACATECAS,
1414,3222,3222 EL CARDITO,EL CARDITO,32,ZACATECAS,32 ZACATECAS,
1414,3223,3223 GUADALUPE DE LAS CORRIENTES,GUADALUPE DE LAS CORRIENTES,32,ZACATECAS,32 ZACATECAS,
1414,3224,3224 PUERTO MADERO,PUERTO MADERO,32,ZACATECAS,32 ZACATECAS,
1414,3225,3225 CALERA,CALERA,32,ZACATECAS,32 ZACATECAS,
1414,3226,3226 CHUPADEROS,CHUPADEROS,32,ZACATECAS,32 ZACATECAS,
1414,3227,3227 GUADALUPE BAÑUELOS,GUADALUPE BAÑUELOS,32,ZACATECAS,32 ZACATECAS,
1414,3228,3228 LA BLANCA,LA BLANCA,32,ZACATECAS,32 ZACATECAS,
1414,3229,3229 LORETO,LORETO,32,ZACATECAS,32 ZACATECAS,
1414,3230,3230 VILLA HIDALGO,VILLA HIDALGO,32,ZACATECAS,32 ZACATECAS,
1414,3231,3231 PINOS,PINOS,32,ZACATECAS,32 ZACATECAS,
1414,3232,3232 ESPÍRITU SANTO,ESPÍRITU SANTO,32,ZACATECAS,32 ZACATECAS,
1414,3233,3233 PINO SUÁREZ,PINO SUÁREZ,32,ZACATECAS,32 ZACATECAS,
1414,3234,3234 SALDAÑA,SALDAÑA,32,ZACATECAS,32 ZACATECAS,
1416,3230,3230 VILLA HIDALGO,VILLA HIDALGO,32,ZACATECAS,32 ZACATECAS,
1419,3229,3229 LORETO,LORETO,32,ZACATECAS,32 ZACATECAS,
1420,3229,3229 LORETO,LORETO,32,ZACATECAS,32 ZACATECAS,
1421,3210,3210 BENITO JUÁREZ,BENITO JUÁREZ,32,ZACATECAS,32 ZACATECAS,
1421,3225,3225 CALERA,CALERA,32,ZACATECAS,32 ZACATECAS,
1423,3205,3205 JERÉZ,JERÉZ,32,ZACATECAS,32 ZACATECAS,
1425,3201,3201 SABINAS,SABINAS,32,ZACATECAS,32 ZACATECAS,
1426,1227,1227 LA SABANA,LA SABANA,12,GUERRERO,12 GUERRERO,
1427,3204,3204 VALPARAÍSO,VALPARAÍSO,32,ZACATECAS,32 ZACATECAS,
1428,3225,3225 CALERA,CALERA,32,ZACATECAS,32 ZACATECAS,
1429,3218,3218 CEDROS,CEDROS,32,ZACATECAS,32 ZACATECAS,
1429,3220,3220 GUADALUPE GARZARÓN,GUADALUPE GARZARÓN,32,ZACATECAS,32 ZACATECAS,
1429,3221,3221 CAMACHO,CAMACHO,32,ZACATECAS,32 ZACATECAS,
1429,3222,3222 EL CARDITO,EL CARDITO,32,ZACATECAS,32 ZACATECAS,
1431,3217,3217 EL PALMAR,EL PALMAR,32,ZACATECAS,32 ZACATECAS,
1432,3228,3228 LA BLANCA,LA BLANCA,32,ZACATECAS,32 ZACATECAS,
1435,2801,2801 BAJO RÍO BRAVO,BAJO RÍO BRAVO,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2802,2802 MÉNDEZ-SAN FERNANDO,MÉNDEZ-SAN FERNANDO,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2803,2803 HIDALGO-VILLAGRÁN,HIDALGO-VILLAGRÁN,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2804,2804 SAN CARLOS,SAN CARLOS,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2805,2805 JIMÉNEZ-ABASOLO,JIMÉNEZ-ABASOLO,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2806,2806 MÁRGENES DEL RÍO PURIFICACIÓN,MÁRGENES DEL RÍO PURIFICACIÓN,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2807,2807 VICTORIA-GÜEMEZ,VICTORIA-GÜEMEZ,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2808,2808 VICTORIA-CASAS,VICTORIA-CASAS,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2809,2809 ALDAMA-SOTO LA MARINA,ALDAMA-SOTO LA MARINA,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2810,2810 PALMILLAS-JAUMAVE,PALMILLAS-JAUMAVE,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2811,2811 LLERA-XICOTÉNCATL,LLERA-XICOTÉNCATL,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2812,2812 OCAMPO-ANTIGUO MORELOS,OCAMPO-ANTIGUO MORELOS,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2813,2813 ZONA SUR,ZONA SUR,28,TAMAULIPAS,28 TAMAULIPAS,
1435,2814,2814 TULA-BUSTAMANTE,TULA-BUSTAMANTE,28,TAMAULIPAS,28 TAMAULIPAS,
1436,1113,1113 VALLE DE LEÓN,VALLE DE LEÓN,11,GUANAJUATO,11 GUANAJUATO,
1437,1227,1227 LA SABANA,LA SABANA,12,GUERRERO,12 GUERRERO,
1442,1108,1108 CUENCA ALTA DEL RÍO LAJA,CUENCA ALTA DEL RÍO LAJA,11,GUANAJUATO,11 GUANAJUATO,
1451,1508,1508 CUAUTITLÁN-PACHUCA,CUAUTITLÁN-PACHUCA,15,MÉXICO,15 MÉXICO,
1452,1508,1508 CUAUTITLÁN-PACHUCA,CUAUTITLÁN-PACHUCA,15,MÉXICO,15 MÉXICO,
1455,3227,3227 GUADALUPE BAÑUELOS,GUADALUPE BAÑUELOS,32,ZACATECAS,32 ZACATECAS,
1458,2501,2501 RÍO FUERTE,RÍO FUERTE,25,SINALOA,25 SINALOA,
1458,2505,2505 RÍO SAN LORENZO,RÍO SAN LORENZO,25,SINALOA,25 SINALOA,
1461,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
1464,0710,0710 SOCONUSCO,SOCONUSCO,07,CHIAPAS,07 CHIAPAS,
1465,0704,0704 OCOZOCOAUTLA,OCOZOCOAUTLA,07,CHIAPAS,07 CHIAPAS,
1474,0901,0901 ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,ZONA METROPOLITANA DE LA CIUDAD DE MÉXICO,09,CIUDAD DE MÉXICO,09 CIUDAD DE MÉXICO,
1476,1617,1617 LÁZARO CÁRDENAS,LÁZARO CÁRDENAS,16,MICHOACÁN DE OCAMPO,16 MICHOACÁN DE OCAMPO,
1491,2207,2207 TOLIMÁN,TOLIMÁN,22,QUERÉTARO,22 QUERÉTARO,
1492,2209,2209 VALLE DE AMEALCO,VALLE DE AMEALCO,22,QUERÉTARO,22 QUERÉTARO,
1494,2208,2208 VALLE DE HUIMILPAN,VALLE DE HUIMILPAN,22,QUERÉTARO,22 QUERÉTARO,
1495,1504,1504 TENANCINGO,TENANCINGO,15,MÉXICO,15 MÉXICO,
1497,1703,1703 ZACATEPEC,ZACATEPEC,17,MORELOS,17 MORELOS,
1510,3210,3210 BENITO JUÁREZ,BENITO JUÁREZ,32,ZACATECAS,32 ZACATECAS,
1510,3225,3225 CALERA,CALERA,32,ZACATECAS,32 ZACATECAS,
1512,3209,3209 JALPA-JUCHIPILA,JALPA-JUCHIPILA,32,ZACATECAS,32 ZACATECAS,
1513,0801,0801 ASCENSIÓN,ASCENSIÓN,08,CHIHUAHUA,08 CHIHUAHUA,
1517,0210,0210 VALLE DE MEXICALI,VALLE DE MEXICALI,02,BAJA CALIFORNIA,02 BAJA CALIFORNIA,
1526,1213,1213 LA UNIÓN,LA UNIÓN,12,GUERRERO,12 GUERRERO,
1526,1219,1219 PETATLÁN,PETATLÁN,12,GUERRERO,12 GUERRERO,
1526,1222,1222 TECPAN,TECPAN,12,GUERRERO,12 GUERRERO,
1529,1701,1701 CUERNAVACA,CUERNAVACA,17,MORELOS,17 MORELOS,
1529,1702,1702 CUAUTLA-YAUTEPEC,CUAUTLA-YAUTEPEC,17,MORELOS,17 MORELOS,
1529,1703,1703 ZACATEPEC,ZACATEPEC,17,MORELOS,17 MORELOS,
1529,1704,1704 TEPALCINGO-AXOCHIAPAN,TEPALCINGO-AXOCHIAPAN,17,MORELOS,17 MORELOS,
1530,1919,1919 CAMPO CERRITOS,CAMPO CERRITOS,19,NUEVO LEÓN,19 NUEVO LEÓN,
1531,1610,1610 CIUDAD HIDALGO-TUXPAN,CIUDAD HIDALGO-TUXPAN,16,MICHOACÁN DE OCAMPO,16 MICHOACÁN DE OCAMPO,
1531,1612,1612 HUETAMO,HUETAMO,16,MICHOACÁN DE OCAMPO,16 MICHOACÁN DE OCAMPO,
1533,1103,1103 OCAMPO,OCAMPO,11,GUANAJUATO,11 GUANAJUATO,
1534,0101,0101 VALLE DE AGUASCALIENTES,VALLE DE AGUASCALIENTES,01,AGUASCALIENTES,01 AGUASCALIENTES,
1537,1103,1103 OCAMPO,OCAMPO,11,GUANAJUATO,11 GUANAJUATO,
1540,1301,1301 ZIMAPÁN,ZIMAPÁN,13,HIDALGO,13 HIDALGO,
1540,2206,2206 VALLE DE CADEREYTA,VALLE DE CADEREYTA,22,QUERÉTARO,22 QUERÉTARO,
1541,2025,2025 VALLES CENTRALES,VALLES CENTRALES,20,OAXACA,20 OAXACA,
1543,1922,1922 SANTA RITA-CRUZ DE ELORZA,SANTA RITA-CRUZ DE ELORZA,19,NUEVO LEÓN,19 NUEVO LEÓN,
1544,2406,2406 VILLA DE ARRIAGA,VILLA DE ARRIAGA,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ,
1545,2106,2106 IXCAQUIXTLA,IXCAQUIXTLA,21,PUEBLA,21 PUEBLA,
1547,2104,2104 VALLE DE PUEBLA,VALLE DE PUEBLA,21,PUEBLA,21 PUEBLA,
1548,2504,2504 RÍO CULIACÁN,RÍO CULIACÁN,25,SINALOA,25 SINALOA,
1549,2401,2401 VANEGAS-CATORCE,VANEGAS-CATORCE,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ,
1549,2402,2402 EL BARRIL,EL BARRIL,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ,
1549,2403,2403 SALINAS DE HIDALGO,SALINAS DE HIDALGO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ,
1549,2404,2404 SANTO DOMINGO,SANTO DOMINGO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ,
1549,2405,2405 AHUALULCO,AHUALULCO,24,SAN LUIS POTOSÍ,24 SAN LUIS POTOSÍ,
